Data de Emissão:;22/dez/2022
Base de dados:;GENCEL_REL
Matrícula:;e018071

Alimentador.Código do Alimentador;Trecho Primário Aéreo.Identificador do Objeto;Rep. Grafica: Trecho Primário Aéreo.Linha;Rep. Grafica: Trecho Primário Aéreo.Rotação;Trecho Primário Aéreo.Comprimento Estimado;Trecho Primário Aéreo.Quantidade de Cabos por Fase;Trecho Primário Aéreo.Fases Existentes;Tipo de Cabo.Código de cabo;Tipo de Cabo.Reatância Positiva;Tipo de Cabo.Reatância Zero;Tipo de Cabo.Resistência Positiva;Tipo de Cabo.Resistência Zero
TDE06;485491;LINESTRING (743747.56 6944052.58, 743719.33 6944067.54);0;31.948935819592;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;503513;LINESTRING (743676.37 6944257.66, 743661.93 6944273.55);0;21.4710432906212;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;502980;LINESTRING (744236.25 6944699.41, 744220.12 6944673.09);0;30.8693909887422;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;503115;LINESTRING (744372.08 6944929.93, 744356.38 6944902.79);0;31.3539407408437;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;503380;LINESTRING (743818.91 6944643.25, 743844.82 6944629.59);0;29.29033458337;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;503945;LINESTRING (745692.27 6944654.74, 745654.48 6944647.68);0;38.4438252520503;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;511072;LINESTRING (744156.68 6945220.55, 744169.39 6945255.27);0;36.9732673695597;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;520237;LINESTRING (743693.51 6943693.25, 743678.92 6943661.65);0;34.8055757024001;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;520241;LINESTRING (744086.25 6944436.27, 744068.89 6944458.25);0;28.0087486335817;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;520253;LINESTRING (744128.36 6944513.69, 744124.34 6944484.47);0;29.4952335138974;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;520258;LINESTRING (744038.9 6944343.25, 744006.73 6944383.77);0;51.7376004465463;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;520264;LINESTRING (743868.29 6944821.74, 743837.23 6944775.93);0;55.3469032562008;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;520268;LINESTRING (744950.63 6944690.25, 744915.55 6944705.21);0;38.1367014829016;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;520290;LINESTRING (744775.01 6944851.88, 744749.81 6944884.11);0;40.9122585544537;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;520561;LINESTRING (744261.16 6945100.96, 744248.67 6945078.17);0;25.9881549941789;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;520897;LINESTRING (743922.37 6944252.09, 743931.45 6944240.67);0;14.5898183676032;1 - 1;10 - RST;35 mm2-CU;0.467;1.925;0.599;0.773;
TDE06;521455;LINESTRING (744129.21 6945370.07, 744100.07 6945383.47);0;32.0733471901368;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
